,Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL
8142,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER Pasta dentifrícia amb fluor,"3,85 €",0.075L,"(51,33 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49562/details
8143,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,GINGILACER Pasta dentifrícia tonificant gingival,"4,99 €",0.075L,"(66,53 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/06167/details
8144,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER OROS Pasta dentifrícia acció integral,"5,99 €",0.125L,"(47,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48954/details
8145,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER Pasta dentifrícia amb fluor,"5,95 €",0.2L,"(29,75 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49561/details
8146,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER JUNIOR Gel dental Júnior sabor menta,"3,69 €",0.075L,"(49,20 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49150/details
8147,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KIN Pasta dentifrícia amb fluor,"3,29 €",0.125L,"(26,32 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04899/details
8148,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,SENSILACER Gel dentifrici sensibilitat,"5,99 €",0.125L,"(47,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49075/details
8149,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER Crema dental,"8,99 €",2 x 0.063L,"(71,35 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/06518/details
8150,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER BLANC Pasta dental blanquejant d-Menta,"7,20 €",0.125L,"(57,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49156/details
8151,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KIN Pasta dentifrícia infantil,"4,65 €",0.075L,"(62,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04841/details
8152,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8153,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KIN Gel dental sabor maduixa,"4,29 €",0.075L,"(57,20 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/52640/details
8154,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER Pasta dentifrícia clorhexidina,"5,99 €",0.075L,"(79,87 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48800/details
8155,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER BLANC Pasta dental blanquejant d-Citrus,"7,59 €",0.125L,"(60,72 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49154/details
8156,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KIN JUNIOR Pasta dentífrica per nens i nenes,"2,99 €",0.1L,"(29,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05224/details
8157,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,CARIAX Pasta dentifrícia Gingival,"8,95 €",0.125L,"(71,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05268/details
8158,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KUKIDENT Crema adhesiva premium,"14,29 €",0.06kg,"(238,17 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/59235/details
8159,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER Crema dental,"4,99 €",0.125L,"(39,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49200/details
8160,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,ORALDINE Crema dental,"5,99 €",0.125L,"(47,92 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87560/details
8161,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,GINGIKIN Crema dentifrícia,"7,89 €",0.125L,"(63,12 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05038/details
8162,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,BEXIDENT Dentifrici genives,"8,45 €",0.125L,"(67,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35261/details
8163,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,BEXIDENT Dentifrici dents sensibles,"7,49 €",0.75L,"(9,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35257/details
8164,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KUKIDENT Crema adhesiva per dentadures postisses,"14,29 €",0.07kg,"(204,14 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/59096/details
8165,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,KIN Crema dental viatge,"1,59 €",0.025L,"(63,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/60839/details
8166,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,LACER INFANTIL Gel dental infantil sabor maduixa,"3,99 €",0.075L,"(53,20 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53207/details
8167,Cura personal,Parafarmàcia,Cura dental,Dentifrici,-,BEXIDENT Dentifrici anticàries,"4,95 €",0.125L,"(39,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35374/details
8168,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,ORALKIN Col·lutori bucal antisèptic,"7,49 €",1L,"(7,49 € per litre)",Si,"Abans 8,25€",https://www.compraonline.bonpreuesclat.cat/products/05288/details
8169,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,KIN Col·lutori de menta amb fluor,"8,69 €",0.75L,"(11,59 € per litre)",Si,"Abans 9,59€",https://www.compraonline.bonpreuesclat.cat/products/05333/details
8170,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,ORALKIN Col·lutori,"7,49 €",2 per paquet,"(3,75 € per article)",Si,"Abans 8,25€",https://www.compraonline.bonpreuesclat.cat/products/80635/details
8171,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,GINGILACER Col·lutori tonificant gingival,"7,69 €",0.5L,"(15,38 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48849/details
8172,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER Col·lutori Fluor sabor maduixa,"5,39 €",0.5L,"(10,78 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48802/details
8173,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,GINGILACER Col·lutori tonificant gingival,"13,95 €",1L,"(13,95 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48850/details
8174,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER OROS Col·lutori protecció integral,"8,59 €",0.5L,"(17,18 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48953/details
8175,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER Col·lutori,"6,99 €",0.5L,"(13,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49079/details
8176,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,ORALDINE Col·lutori bucal antisèptic,"6,60 €",0.4L,"(16,50 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87558/details
8177,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,ORALDINE Col·lutori bucal antisèptic,"4,25 €",0.2L,"(21,25 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/87556/details
8178,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER Col·lutori,"11,85 €",1L,"(11,85 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49077/details
8179,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER Col·lutori clorhexidina,"7,49 €",0.5L,"(14,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48776/details
8180,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,KIN Col·lutori bucal de maduixa amb fluor,"6,49 €",0.5L,"(12,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/04843/details
8181,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,SENSILACER Col·lutori desensibilitzant,"7,59 €",0.5L,"(15,18 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49071/details
8182,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER Col·lutori clorhexidina,"5,69 €",0.2L,"(28,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48771/details
8183,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,LACER BLANC Col·lutori citrus,"7,69 €",0.5L,"(15,38 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49151/details
8184,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,ORTOLACER Col·lutori llima fresca,"8,49 €",0.5L,"(16,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48957/details
8185,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,BEXIDENT Col·lutori bucal,"5,95 €",0.5L,"(11,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35404/details
8186,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,BEXIDENT Col·lutori bucal,"9,99 €",0.5L,"(19,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35242/details
8187,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,KIN JUNIOR Col·lutori bucal infantil,"4,85 €",0.5L,"(9,70 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15748/details
8188,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8189,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,BEXIDENT Col·lutori bucal,"8,55 €",0.5L,"(17,10 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35951/details
8190,Cura personal,Parafarmàcia,Cura dental,Col·lutoris i elixirs,-,BEXIDENT Col·lutori bucal,"9,80 €",0.5L,"(19,60 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35239/details
8191,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,KIN Raspall dental infantil,"4,35 €",2 per paquet,"(2,18 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05188/details
8192,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspall interdental angular extrafí,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48856/details
8193,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspall interdental angular ultrafí,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48929/details
8194,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8195,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspalls interdentals ultrafins,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48943/details
8196,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,KIN Raspall dental mig,"4,35 €",2 per paquet,"(2,18 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05134/details
8197,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspalls interdentals extrafins,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48933/details
8198,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8199,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspalls interdentals fins,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48946/details
8200,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspalls interdentals extrafins suaus,"4,19 €",6 per paquet,"(0,70 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48945/details
8201,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,KIN Raspall de dent Junior,"4,35 €",2 per paquet,"(2,18 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05211/details
8202,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,KIN Raspall dental suau,"4,35 €",2 per paquet,"(2,18 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05149/details
8203,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8204,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental mini plus,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/64050/details
8205,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental nano,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67062/details
8206,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental cònic,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67340/details
8207,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8208,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental micro,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/64071/details
8209,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8210,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8211,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental mini,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66390/details
8212,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Recanvis per raspall elèctric adult,"9,30 €",2 x 1 per paquet,"(4,65 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/27251/details
8213,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental cònic,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66332/details
8214,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,INTERPROX Raspall interdental super micro,"6,99 €",6 per paquet,"(1,17 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66752/details
8215,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8216,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8217,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8218,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER PICKS Raspalls interdentals,"5,65 €",6 per paquet,"(0,94 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81616/details
8219,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspall dents lacer technic suau,"6,75 €",2 x 1 per paquet,"(3,38 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/46539/details
8220,Cura personal,Parafarmàcia,Cura dental,Raspalls de dents,-,LACER Raspall dents lacer technic mig,"6,75 €",2 x 1 per paquet,"(3,38 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/46538/details
8221,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8222,Cura personal,Parafarmàcia,Cura dental,Fil i cera dental,-,ORTOLACER Cera d'ortodòncia en barres,"3,69 €",7 per paquet,"(0,53 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49069/details
8223,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8224,Cura personal,Parafarmàcia,Cura dental,Fil i cera dental,-,LACER Cinta dental fibra ptfe suau,"4,49 €",50m,"(0,09 € per mil·lilitre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69960/details
8225,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,POLIDENT Netejador dentadures,"4,70 €",36 per paquet,"(0,13 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/64311/details
8226,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,COREGA Crema fixadora extra forta,"16,69 €",0.07kg,"(238,43 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/79078/details
8227,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,COREGA Crema adhesiva sense gust,"14,49 €",0.07kg,"(207,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/79082/details
8228,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,COREGA Crema fixadora per a pròtesis dentals,"10,25 €",0.04kg,"(256,25 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/79080/details
8229,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,STERADENT Neteja pròtesis triple acció,"19,49 €",90 per paquet,"(0,22 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/59236/details
8230,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,COREGA Neteja pròtesis blanquejador,"9,99 €",30 per paquet,"(0,33 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/79089/details
8231,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,ALGASIV Adhesiu en tires inferior,"11,15 €",30 per paquet,"(0,37 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/57326/details
8232,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
8233,Cura personal,Parafarmàcia,Cura dental,Pròtesis,-,KUKIDENT Crema adhesiva pròtesis,"14,49 €",0.07kg,"(207,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/37048/details
8234,Cura personal,Parafarmàcia,Primera infància,Llets infantils,-,BLEMIL Llet en pols 3 Creixement,"21,95 €",1.2kg,"(18,29 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48607/details
8235,Cura personal,Parafarmàcia,Primera infància,Llets infantils,-,BLEMIL Llet en pols 1 Forte,"28,95 €",1.2kg,"(24,12 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/72031/details
8236,Cura personal,Parafarmàcia,Primera infància,Llets infantils,-,NUTRIBEN Llet de creixement en pols,"13,99 €",0.8kg,"(17,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66638/details
8237,Cura personal,Parafarmàcia,Primera infància,Llets infantils,-,ALMIRÓN Llet per a lactants,"20,99 €",0.8kg,"(26,24 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/18566/details
8238,Cura personal,Parafarmàcia,Primera infància,Llets infantils,-,ALMIRÓN Llet per a lactants,"22,40 €",0.8kg,"(28,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/62852/details
8239,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes 8 cereals Superfibra,"7,75 €",0.6kg,"(12,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48283/details
8240,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes de cereals amb ColaCao,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48267/details
8241,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes 8 cereals i galeta maria,"8,95 €",2 x 0.3kg,"(14,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48280/details
8242,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes multicereals amb fruita seca,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48265/details
8243,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 5 cereals Fibra,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67607/details
8244,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT Infusió camamilla i fonoll,"7,95 €",0.15kg,"(53,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48703/details
8245,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals amb mel,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67163/details
8246,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals amb galetes,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67119/details
8247,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes Superfibra sense gluten,"7,75 €",0.6kg,"(12,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48282/details
8248,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals amb mel i galeta,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67304/details
8249,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals Digest,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/68171/details
8250,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals amb mel Fibra,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67300/details
8251,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals amb mel i fruita,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/67236/details
8252,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes de cereals i fruita,"8,95 €",0.6kg,"(14,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48284/details
8253,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes 8 cereals toc de mel,"4,89 €",0.6kg,"(8,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66674/details
8254,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes de cereals sense gluten,"5,49 €",0.6kg,"(9,15 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/66675/details
8255,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,NUTRIBEN Farinetes cacau amb galetes,"4,69 €",0.5kg,"(9,38 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/23691/details
8256,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT Infusió instantània,"7,95 €",0.15kg,"(53,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48717/details
8257,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes 8 cereals estil pa de pessic,"8,95 €",0.6kg,"(14,92 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/48281/details
8258,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes bio 5 cereals,"5,70 €",14 per paquet,"(0,41 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/08464/details
8259,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes Bibe 8 Cereals,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76626/details
8260,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes 8 cereals,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/55801/details
8261,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT PLUS Farinetes bibe Cere+C.Cao,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76621/details
8262,Cura personal,Parafarmàcia,Primera infància,Farinetes i altres,-,BLEVIT Farinetes 8 cereals plus,"12,49 €",1kg,"(12,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/33730/details
8263,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet fruites variades,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69601/details
8264,Cura personal,Parafarmàcia,Primera infància,Potets,-,HIPP Potet de gall dindi i verdures ecològic,"1,89 €",0.25kg,"(7,56 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/42097/details
8265,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de verdures amb llenguado,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/70018/details
8266,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de pollastre amb arròs,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69733/details
8267,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet lluç amb arròs,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69805/details
8268,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de menestra de xai,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30332/details
8269,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet de vedella amb patates,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69780/details
8270,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet 6 fruites,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/68884/details
8271,Cura personal,Parafarmàcia,Primera infància,Potets,-,NUTRIBEN Potet postres 6 fruites i cereals,"1,29 €",0.235kg,"(5,49 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/70020/details
